id,FirstName,LastName,DonationDate,Amount,BloodGroup,BloodFactor,Address,PersonalNumber
606,Elinore,Iglesias,26/04/2016,791,AB,MINUS,52 Dexter Trail,03421398992927
607,Laura,Meace,07/02/2000,424,B,PLUS,5982 Grasskamp Plaza,36364818887382
608,Alvie,Drysdale,26/01/2002,853,B,PLUS,52 Ridgeview Drive,59487525347890
609,Hilary,Sone,26/05/2005,864,A,PLUS,79 Montana Road,45980650161831
610,Flossi,Andino,30/03/2003,651,AB,PLUS,15 Erie Pass,27667683265091
611,Esma,Szabo,22/09/2017,496,AB,PLUS,0476 Grover Place,44292538203051
612,Danica,Burnsall,21/04/2000,381,ZERO,PLUS,38130 Bunker Hill Trail,34963176640271
613,Margi,Abotson,01/01/2017,457,ZERO,PLUS,15238 Hansons Crossing,74454585273259
614,Leupold,Kalker,20/11/2015,352,A,MINUS,67645 Summer Ridge Crossing,99247295201033
615,Quinlan,Skerme,12/11/2018,124,AB,PLUS,631 Arapahoe Alley,01440611236345
616,Chaddy,Frowd,13/04/2018,780,A,PLUS,6472 Orin Center,48386000832688
617,Darill,Van Merwe,20/04/2004,255,AB,MINUS,8554 Starling Lane,59869570085457
618,Dierdre,Santori,29/07/2007,546,ZERO,PLUS,167 Aberg Alley,70463708116245
619,Wake,Cato,16/10/2013,256,AB,MINUS,32 Maywood Park,35752566891099
620,Erin,de Najera,24/04/2004,577,ZERO,MINUS,26533 Columbus Junction,53517560663527
621,Sibley,Upfold,21/05/2003,986,A,MINUS,66058 Eagan Junction,19351288151491
622,Isaac,Learmonth,31/03/2017,753,AB,PLUS,1148 Dovetail Court,49808088948849
623,Cyb,Ferrarin,03/12/2017,276,AB,PLUS,08 1st Alley,68231395749847
624,Anica,Harp,26/12/2003,681,AB,MINUS,21096 Prairieview Terrace,64634894544321
625,Lira,Bartke,30/01/2007,222,B,MINUS,204 Hintze Crossing,44916725260206
626,Benny,Brearley,16/05/2013,507,B,PLUS,9 Rusk Way,56175236375379
627,Georgette,Friedlos,17/09/2017,393,AB,PLUS,3 Ruskin Road,16230403555055
628,Jobi,Kelcher,01/08/2018,255,AB,MINUS,5 Hintze Avenue,48709364891364
629,Chrissy,McClelland,04/02/2006,132,ZERO,MINUS,4 Arapahoe Drive,86873875084893
630,Gilli,Duigenan,17/11/2001,798,B,MINUS,52510 Valley Edge Crossing,46429376149044
631,Bari,Connelly,19/06/2004,71,AB,MINUS,7278 Spenser Crossing,23454655500443
632,Joachim,Keson,08/11/2002,234,A,PLUS,6 Sachs Place,96601657673569
633,Kati,O'Cannan,13/10/2012,513,AB,PLUS,38 Arapahoe Circle,11998384919618
634,Genvieve,Chapiro,01/09/2013,289,AB,MINUS,6 Emmet Plaza,25713666648459
635,Meriel,Sale,13/08/2000,327,AB,MINUS,83485 Holy Cross Court,64441489083046
636,Gage,Setchell,08/07/2009,279,A,MINUS,6 Golf Center,16085504728880
637,Micky,Dutnell,09/07/2008,517,A,MINUS,7 Leroy Lane,45105966296659
638,Johnette,Fouracres,01/08/2013,228,AB,MINUS,225 Stoughton Drive,94456413942006
639,Matilda,Gaitskell,23/10/2013,488,AB,PLUS,17 Sugar Hill,74945081558186
640,Madelene,L' Estrange,03/07/2017,845,B,MINUS,901 Main Pass,40929989462847
641,Wake,Piggens,11/10/2018,493,AB,MINUS,68 Park Meadow Crossing,43749658736546
642,Robbie,Whanstall,04/11/2018,795,AB,MINUS,7425 Bartelt Drive,18473782681611
643,Jermain,Cuniffe,06/09/2003,446,A,MINUS,973 Nelson Point,62679026209995
644,Eward,Duffill,09/03/2019,162,AB,MINUS,15222 Caliangt Park,44790939376345
645,Colene,Wines,21/08/2016,656,ZERO,MINUS,0 Morrow Court,13429976574019
646,Hailee,Cosans,10/04/2003,476,A,PLUS,08248 Stoughton Center,13847244382940
647,Isabeau,Boman,09/12/2016,921,AB,PLUS,982 Oriole Avenue,90788576242680
648,Clemence,Wenden,02/09/2004,692,AB,MINUS,663 Victoria Alley,33395721942871
649,Cecily,Lambersen,08/12/2006,449,ZERO,MINUS,84 Oakridge Road,52937078696348
650,Jake,Morant,29/01/2015,989,AB,PLUS,6 Westridge Road,69948980285208
651,Veronike,Zorzenoni,03/09/2006,322,B,MINUS,76 Glacier Hill Pass,20486946957190
652,Jackelyn,Pavelin,05/11/2009,243,ZERO,MINUS,8 Oakridge Trail,35074734048914
653,Judie,Grellier,14/08/2014,170,AB,MINUS,45547 Luster Street,92082592560605
654,Louise,Kirkby,28/04/2014,786,ZERO,MINUS,23 New Castle Pass,63529294013922
655,Sharl,Harbor,28/10/2004,826,B,MINUS,7822 Warrior Street,72801554875592
656,Ev,Hickinbottom,31/07/2008,751,AB,MINUS,1 Harper Avenue,77211432985570
657,Fancie,Di Filippo,24/07/2002,194,A,PLUS,431 Porter Point,99798895750992
658,Brucie,Old,02/05/2016,835,AB,MINUS,99572 Dottie Avenue,64574319342420
659,Tabbitha,Warnock,22/01/2014,779,ZERO,PLUS,74176 Northland Avenue,14457219759954
660,Demetria,Tancock,14/08/2003,709,B,MINUS,7345 Aberg Avenue,73072406703495
661,Garland,Kondrachenko,12/08/2018,430,AB,PLUS,88933 Messerschmidt Place,83747731020543
662,Valerie,Ubsdall,05/06/2013,32,AB,PLUS,2741 Stone Corner Crossing,51688340345490
663,Muffin,Peirpoint,26/11/2015,306,AB,MINUS,64113 Kropf Lane,73691202375297
664,Linea,Harbisher,10/01/2011,717,B,PLUS,462 Kim Alley,10774397863080
665,Elyse,Itscowicz,18/10/2002,199,A,MINUS,536 Corry Terrace,19943271238347
666,Joey,Farnham,04/11/2006,222,ZERO,MINUS,1890 Gulseth Circle,89549992999212
667,Thornie,Moorwood,20/04/2000,972,B,PLUS,98254 Ludington Street,13311324538395
668,Reidar,Beyer,02/02/2004,474,ZERO,PLUS,0904 Donald Circle,99021875499751
669,Cal,Chaddock,23/10/2009,946,A,MINUS,51073 Kennedy Terrace,48609104808328
670,Victoria,Pydcock,29/05/2000,12,B,PLUS,6 Harbort Avenue,96446702576719
671,Nickola,Pollen,07/11/2009,905,B,PLUS,103 Hazelcrest Way,35227425489265
672,Korey,Asaaf,02/07/2018,270,B,MINUS,100 Northfield Way,29487116893989
673,Foss,Robertsson,19/03/2016,181,ZERO,MINUS,0 Prentice Lane,41278802882592
674,Edwin,Jinkins,01/08/2009,183,AB,PLUS,5421 Mandrake Hill,53007752823289
675,Hynda,Lemmers,27/04/2013,809,A,MINUS,1397 Wayridge Parkway,08754450664444
676,Derry,Usherwood,06/02/2014,925,A,PLUS,059 Gerald Circle,85796572322010
677,Michele,McQuorkel,11/12/2017,403,B,PLUS,655 Mandrake Point,34472529796545
678,Sonnie,McElvogue,31/03/2013,91,B,MINUS,5388 Grayhawk Park,35404094073325
679,Hurley,Sturridge,12/12/2001,946,ZERO,PLUS,23016 Onsgard Place,42334995898919
680,Harvey,Bowlas,07/12/2001,762,ZERO,PLUS,4 Hallows Place,35497236713451
681,Lyda,Guilaem,06/03/2007,569,ZERO,MINUS,50020 Mayfield Lane,27832478776902
682,Hephzibah,Curtiss,26/05/2000,350,B,PLUS,838 Melrose Center,60997793678795
683,Nathanael,Ridsdell,10/01/2005,201,B,PLUS,2 Riverside Terrace,13013194581621
684,Nowell,Dungate,20/10/2008,488,ZERO,PLUS,966 Sheridan Plaza,22836450285081
685,Gabbie,Couldwell,28/05/2014,341,A,PLUS,0 Dwight Plaza,53791224816070
686,Perice,Cleve,30/12/2011,856,A,MINUS,9 American Ash Trail,40783990872296
687,Gwendolin,Galgey,24/05/2009,984,AB,PLUS,9 Waxwing Crossing,21029032230663
688,Cherlyn,Durrad,11/02/2010,989,ZERO,MINUS,47 Golden Leaf Road,86365678384785
689,Klara,Ravenscroft,12/08/2011,650,A,MINUS,5 Muir Circle,68752022960949
690,Emilio,Terzo,16/04/2009,956,ZERO,MINUS,886 Sage Pass,21664829508214
691,Trudi,Broxton,04/10/2015,824,A,MINUS,9 Mcguire Place,93000913463921
692,Paige,Cock,27/03/2007,509,B,MINUS,6 Chive Court,49197569859689
693,Maynard,Kelner,17/12/2000,179,AB,MINUS,8 Golf View Park,33485056327804
694,Bendicty,Mattis,22/01/2019,161,AB,MINUS,5 Ronald Regan Park,80646768233683
695,Stanwood,McKendry,12/08/2013,302,A,MINUS,63257 Green Avenue,17917654179791
696,Dalt,Veart,24/01/2007,20,B,MINUS,5 Monterey Center,26995288655527
697,Webb,Sharples,04/12/2001,425,ZERO,MINUS,4142 Colorado Terrace,97099716903866
698,Kacy,Haggett,16/01/2015,534,AB,PLUS,6 Roxbury Junction,63712810264596
699,Saloma,Valde,16/04/2004,794,AB,PLUS,127 Northport Hill,62424146654246
700,Odelle,Renner,13/04/2019,977,A,PLUS,3 Scott Place,63465940697907
701,Carolus,Nulty,05/03/2004,429,B,MINUS,716 Maple Center,98628725577198
702,Temp,Sousa,23/03/2017,62,B,MINUS,7 Pleasure Street,52409356949987
703,Liliane,Noir,03/10/2005,491,B,MINUS,24 Scoville Avenue,46776038415589
704,Emmalynne,Scraney,06/01/2018,896,ZERO,PLUS,600 Mesta Place,21437477806153
705,Wakefield,Eaglestone,20/12/2002,839,B,MINUS,21 Crownhardt Place,29593045572875
706,Rube,Aharoni,09/05/2003,730,A,PLUS,47 Riverside Center,62058848832073
707,Shel,Penhale,20/05/2013,909,ZERO,PLUS,34 Prairie Rose Avenue,71918974102823
708,Neile,Brogini,09/02/2013,293,ZERO,MINUS,59814 Mayfield Hill,63795420020755
709,Nada,McMurthy,29/01/2008,899,AB,PLUS,7627 Harbort Drive,47523759627418
710,Emile,Auletta,12/12/2017,711,B,PLUS,5430 Sunbrook Center,83908575028129
711,Cathyleen,Pawellek,21/01/2009,993,AB,PLUS,25493 Shoshone Center,67467530617406
712,Kennith,McIsaac,21/06/2004,955,AB,MINUS,3 Johnson Road,01417023413230
713,Tommie,Vidler,10/03/2011,698,A,MINUS,305 Sachtjen Crossing,46403839812108
714,Jeddy,Oswald,16/12/2007,572,A,PLUS,43 Hoard Center,68710806548749
715,Dyanne,Northleigh,09/07/2005,637,AB,PLUS,42595 Magdeline Lane,89350494959600
716,Orv,Francescotti,14/05/2002,176,B,MINUS,2868 Fair Oaks Drive,84372913210025
717,Melvyn,Macconaghy,27/10/2003,632,AB,PLUS,7 Veith Way,46385302432864
718,Lolly,Devericks,23/10/2007,623,A,MINUS,345 Fair Oaks Terrace,27650928526915
719,Ladonna,Willford,28/03/2004,56,ZERO,MINUS,9755 Manitowish Court,39660605563391
720,Wallie,Shmyr,23/03/2004,707,ZERO,MINUS,495 Ruskin Street,68463169437837
721,Eadmund,Cromarty,24/07/2013,990,B,MINUS,3103 Dwight Road,94191397314392
722,Aveline,List,24/09/2017,271,AB,PLUS,51431 Hudson Avenue,18136447060413
723,Blinny,Lewsey,27/08/2009,670,AB,MINUS,86 David Hill,08326751903634
724,Lisabeth,Wakeford,11/04/2014,347,A,MINUS,29056 Daystar Plaza,29423041759760
725,Adrien,McMakin,25/07/2018,543,B,MINUS,4 Mayer Road,55016151116360
726,Jackqueline,Allicock,12/12/2010,649,B,PLUS,3801 Eastlawn Circle,65772924595873
727,Hyacinthie,Blakeley,27/07/2012,939,A,PLUS,827 Ridgeview Pass,32694594473744
728,Sonni,Sillick,06/11/2010,869,ZERO,PLUS,4286 Buena Vista Terrace,54112636960081
729,Eve,O' Clovan,17/04/2011,257,A,PLUS,7 Gulseth Pass,35080778882923
730,Elysia,Feuell,07/08/2016,588,AB,PLUS,707 Burning Wood Drive,49092493768266
731,Eldin,Allaker,22/09/2006,413,AB,PLUS,2 Forest Dale Avenue,90817370400729
732,Eba,Wringe,21/10/2001,799,ZERO,PLUS,12543 Knutson Circle,26298190414745
733,Nadine,Gramer,09/07/2016,205,AB,PLUS,2 Corry Drive,73054431408957
734,Man,Mathou,08/06/2002,885,ZERO,MINUS,378 Autumn Leaf Lane,43899885696193
735,Loralie,Trussman,27/06/2000,247,AB,MINUS,64902 Hanson Place,78472064642743
736,Roch,Karpfen,18/01/2019,771,AB,MINUS,79213 Dunning Pass,52262225862536
737,Benni,Castagnet,04/04/2016,613,A,MINUS,18 Briar Crest Hill,82910272152588
738,Keene,Robinet,01/12/2017,393,A,MINUS,74 Novick Street,08892588661900
739,Mata,Racher,03/11/2016,344,ZERO,MINUS,9370 Bashford Trail,92605508933618
740,Pepe,Sparrowhawk,29/04/2019,316,ZERO,PLUS,2996 Upham Circle,45144110723638
741,Carolyne,Gipson,06/02/2019,501,B,MINUS,19 Delladonna Crossing,52047741039715
742,Kimmi,Bateman,16/09/2012,613,AB,PLUS,6 Old Gate Drive,54416365626973
743,Charis,Hartford,29/06/2015,268,AB,MINUS,07 Luster Way,15756957789343
744,Nana,Fullagar,09/08/2005,361,ZERO,MINUS,639 Lyons Court,54743385457014
745,Horatia,Barbosa,02/08/2012,616,B,MINUS,5852 Declaration Trail,37989328141197
746,Ludovico,Lyddyard,24/03/2018,704,B,MINUS,8 Eggendart Junction,14563998266365
747,Mortimer,Schuelcke,28/06/2016,776,ZERO,MINUS,6 Hoepker Center,25350327090420
748,Martie,Amberson,06/07/2001,632,A,PLUS,6582 Golf Junction,12821101125423
749,Hyacinthia,Bramwich,30/12/2017,449,B,PLUS,0 Huxley Plaza,80309460724794
750,Rolph,Bassilashvili,13/04/2007,456,B,PLUS,4407 Commercial Point,15917004085397
751,Wiley,Fransinelli,15/10/2008,708,AB,MINUS,78 Chive Street,04845749994447
752,Paula,Rigate,09/05/2016,548,B,MINUS,5 Dryden Parkway,42714099861971
753,Elsi,Mill,12/07/2010,717,AB,MINUS,67 Meadow Vale Crossing,87375021194792
754,Riccardo,Elstob,07/10/2017,328,A,MINUS,559 Hintze Terrace,25487223564851
755,Lizbeth,Ravenscroft,02/06/2015,333,B,PLUS,12 Golf Course Terrace,04291816381484
756,Dukie,Towler,01/03/2001,972,AB,MINUS,02 Mosinee Terrace,52361874462188
757,Helenka,Winter,05/12/2006,201,AB,MINUS,17584 Mariners Cove Junction,28813914126260
758,Orelee,Pendleberry,30/05/2014,948,B,PLUS,60148 Oak Parkway,24247149060120
759,Crissy,Tesyro,07/02/2000,575,A,MINUS,2432 School Street,68268784752834
760,Eolanda,Ohrtmann,09/12/2009,305,ZERO,MINUS,9 Brentwood Plaza,36646067298580
761,Brigida,McManamon,17/08/2004,550,A,MINUS,563 Green Court,22915331044484
762,Alfie,Auchterlony,28/12/2003,208,B,PLUS,3119 Hauk Point,78835484563979
763,Sonia,Critchlow,03/03/2015,770,AB,MINUS,13345 Bay Parkway,30390329074054
764,Candy,Kitney,03/03/2017,342,B,PLUS,3 Kenwood Hill,13560496217328
765,Paolina,Gutherson,28/02/2003,66,ZERO,MINUS,238 Milwaukee Crossing,08378826848879
766,Gwyneth,Duran,20/02/2012,828,ZERO,MINUS,478 Meadow Valley Drive,27592556434416
767,Consuelo,Gravestone,20/12/2002,661,A,MINUS,924 Kim Hill,67377083622364
768,Di,Saundercock,17/01/2004,761,AB,PLUS,8199 Summit Circle,27679504630649
769,Franni,Jessen,10/10/2005,243,A,MINUS,8 Dexter Court,18739611747804
770,Simmonds,Blaszkiewicz,08/01/2011,905,ZERO,MINUS,7300 Drewry Trail,05001355434358
771,Zorine,Gready,09/10/2000,967,ZERO,PLUS,78 Susan Hill,26493678314979
772,Mamie,Spandley,22/08/2010,103,AB,MINUS,146 Vahlen Parkway,77232177886126
773,Christiano,Philipard,04/10/2016,852,B,MINUS,347 Everett Drive,43414283189529
774,Amble,O'Clery,04/04/2007,17,A,MINUS,51017 Ilene Trail,25106976007901
775,Boot,Nanson,23/10/2015,628,A,PLUS,43 Sundown Center,87819474614373
776,Lilllie,Line,13/07/2008,755,A,PLUS,6 Center Circle,76564562090085
777,Janifer,Farncomb,18/02/2002,503,ZERO,MINUS,32 Blue Bill Park Circle,97325767649336
778,Vaughn,Maudsley,14/04/2011,898,B,MINUS,2 Weeping Birch Court,01979029707690
779,Gabie,Dallicoat,15/04/2002,951,A,PLUS,44 Michigan Junction,28612695079825
780,Gus,Veschi,16/09/2007,204,B,MINUS,8438 Melby Point,51524524720960
781,Audra,Gothard,27/05/2007,32,B,MINUS,202 Prairieview Trail,25772835702903
782,Talbot,Ironside,01/07/2014,359,AB,PLUS,66 Carey Point,02951375512549
783,Augy,Inkle,29/04/2014,909,ZERO,PLUS,29 Meadow Valley Place,96246827856136
784,Bradney,Frosch,03/06/2013,190,ZERO,PLUS,551 Schmedeman Place,71413798109295
785,Christie,Swinn,21/09/2013,966,ZERO,MINUS,3 Oneill Junction,44862979563665
786,Nichol,Terbeck,02/02/2010,800,A,MINUS,628 Colorado Alley,09187409786441
787,Barbabra,O'Brallaghan,30/09/2001,119,AB,PLUS,63 Chive Drive,73664953729534
788,Wynn,Stampfer,31/05/2002,444,ZERO,PLUS,217 Hanover Street,54963152879441
789,Crystie,Eisenberg,15/05/2018,504,ZERO,PLUS,628 Del Sol Plaza,82916973848695
790,Laurens,Phair,09/04/2003,437,ZERO,PLUS,82 Memorial Avenue,06393668710697
791,Shepherd,Clowley,08/10/2000,864,B,MINUS,148 Corry Center,44217876399987
792,Lukas,Adshad,09/10/2005,407,B,MINUS,80 Springs Terrace,94461378809318
793,Hildy,Gales,11/11/2011,353,ZERO,MINUS,2 Fairview Way,98698247550394
794,Tonnie,Gabites,31/01/2010,267,AB,MINUS,90 Graedel Pass,28036921516262
795,Ethelbert,Yakushkev,10/03/2011,352,ZERO,PLUS,6782 Union Alley,52219419868190
796,Lura,Laskey,03/05/2001,441,B,PLUS,639 Holmberg Street,81916807121622
797,Jamison,Fullegar,07/10/2000,820,ZERO,MINUS,2 Sunbrook Point,20058161642640
798,Glynnis,Caltun,28/03/2006,998,A,MINUS,46737 Eagle Crest Way,21203673383592
799,Afton,Ruberti,16/12/2008,384,ZERO,MINUS,358 Truax Way,90338882337755
800,Waneta,Worboys,11/02/2011,924,AB,MINUS,92403 Katie Avenue,06375025843935
801,Corinna,Wank,03/08/2009,594,A,PLUS,00 Eggendart Point,46362144810880
802,Cherrita,Keymer,14/07/2001,836,A,MINUS,0 Truax Hill,86004825482795
803,Cecile,Bosket,04/09/2018,27,ZERO,PLUS,483 Anzinger Drive,79517862197265
804,Maurizio,Busst,23/04/2005,692,B,PLUS,50982 Mosinee Road,51725741975046
805,Nickie,Freiberg,15/04/2004,630,A,PLUS,542 Onsgard Avenue,82732812145067
806,Coop,McLugaish,25/08/2008,480,ZERO,MINUS,5971 6th Plaza,84135376934087
807,Roxy,Northcote,11/10/2009,581,A,MINUS,8 Hazelcrest Alley,81115491396158
808,Kearney,Pascall,04/09/2016,83,ZERO,MINUS,2941 Lindbergh Place,39702933615408
809,Hedvig,Arnaldi,22/02/2001,355,AB,PLUS,9695 Merry Lane,78586805050966
810,Debora,Brandt,16/08/2009,337,AB,MINUS,6697 Reindahl Junction,51498560920719
811,Barbey,Winfindale,22/10/2001,375,AB,PLUS,3 Carberry Street,68565515825244
812,Kerstin,Sievewright,11/09/2018,122,A,MINUS,00255 Morningstar Way,65009355337435
813,Chauncey,Cheak,12/11/2010,230,B,PLUS,58 Homewood Crossing,88069001699735
814,Pieter,Olin,09/12/2002,304,AB,MINUS,04 Sommers Lane,38794719457028
815,Jess,Weagener,29/10/2009,140,ZERO,PLUS,14 Sheridan Terrace,78299145257076
816,Parnell,Frankom,15/09/2004,762,B,MINUS,868 Center Point,54695029136437
817,Nikki,Kesper,07/01/2012,558,A,PLUS,1316 Mallory Park,26208400569926
818,Dennis,Showen,23/03/2010,522,AB,PLUS,841 Summit Court,97887832487966
819,Carmen,Twycross,29/03/2004,529,A,PLUS,0582 Haas Hill,10621970519734
820,Beau,Klaesson,05/03/2008,195,B,MINUS,525 Monica Trail,35921780185016
821,Zitella,Wetwood,17/10/2014,986,ZERO,MINUS,2 Green Parkway,22326124660911
822,Bernie,Pieracci,01/02/2015,520,AB,PLUS,8423 Almo Point,39716010961909
823,Brianna,Maccrae,12/03/2019,898,A,MINUS,66676 Corben Junction,71845940063398
824,Lisetta,Meindl,08/04/2003,946,ZERO,MINUS,2408 Alpine Place,33150779359371
825,Archibaldo,See,17/01/2004,453,AB,MINUS,1 Fallview Crossing,30378045511624
826,Etan,Whitecross,20/12/2013,832,A,MINUS,5 Cherokee Place,60879093000228
827,Cosimo,Preator,14/07/2015,682,B,MINUS,9601 Ludington Road,54863155380151
828,Vincent,Hurford,20/04/2007,800,AB,PLUS,0723 Twin Pines Crossing,26833956292310
829,Molli,Wimbush,14/09/2017,643,ZERO,MINUS,79 Sloan Pass,99006706319101
830,Derick,Sherman,02/07/2011,955,ZERO,MINUS,19 Nobel Parkway,54768244062118
831,Rodolph,Varey,05/10/2003,498,B,MINUS,77 John Wall Park,83689356884051
832,Darsie,Cavey,07/01/2011,608,B,PLUS,770 Montana Terrace,22585977758137
833,Ced,Vyel,06/07/2008,572,AB,PLUS,082 Esker Street,85651193467783
834,Dayle,Gaskarth,27/07/2000,543,AB,PLUS,88 Annamark Parkway,77371665383670
835,Edouard,Simecek,05/05/2004,100,ZERO,MINUS,92 Summerview Park,35192759605851
836,Virginie,Henderson,13/01/2005,959,ZERO,PLUS,172 Trailsway Plaza,72728164605682
837,Elmer,Tassell,15/01/2002,75,AB,PLUS,57543 Buena Vista Way,18267304619047
838,Berty,Rushmere,25/10/2013,456,AB,MINUS,4507 Debs Park,13336032297294
839,Prent,Babbs,21/02/2012,400,ZERO,PLUS,95 Mockingbird Pass,53069226617928
840,Anabelle,Bennitt,15/11/2013,726,A,PLUS,7 Laurel Drive,54708318648141
841,Rosy,Andress,01/04/2009,312,B,PLUS,62342 Waywood Trail,22111210448055
842,Elissa,Ackrill,05/06/2010,820,AB,MINUS,40 Cottonwood Trail,35483790827659
843,Caitrin,Pennell,25/12/2007,614,B,PLUS,073 Dahle Place,76922146204036
844,Hart,Santer,12/08/2000,481,A,PLUS,39 Sage Circle,42250712895868
845,Sofie,Dearth,08/05/2008,616,AB,PLUS,01 Golden Leaf Street,74904660762212
846,Mable,Cersey,01/12/2001,482,B,PLUS,4551 Mallory Plaza,60513963112204
847,Corty,Bramelt,04/10/2017,109,ZERO,PLUS,54150 Miller Center,57737116804264
848,Kip,Atwood,19/07/2007,703,AB,MINUS,2 Delladonna Way,86949278112779
849,Aldon,Jaeggi,14/07/2008,522,AB,MINUS,23 Kingsford Plaza,73715227260950
850,Cynthie,Latour,12/03/2015,626,AB,PLUS,2 Helena Point,36714119697461
851,Vickie,Pickthorne,18/01/2017,748,AB,PLUS,74 Forest Run Drive,94232845762873
852,Cissy,Tonge,17/09/2014,797,ZERO,MINUS,389 Lien Pass,81503551751617
853,Jackie,Dumini,19/11/2001,700,B,MINUS,42 Pond Lane,11938250550050
854,Leonanie,English,02/09/2015,628,AB,MINUS,20 Pennsylvania Circle,80197719030178
855,Marillin,Gradwell,30/06/2000,556,ZERO,MINUS,20 Debs Avenue,37195424732745
856,Aksel,Willoway,22/07/2017,800,AB,MINUS,873 Becker Circle,13235547007387
857,Shel,Tatterton,11/09/2010,201,A,MINUS,3923 Knutson Drive,37510713020462
858,Court,Choppen,25/03/2016,285,AB,PLUS,4 Kedzie Avenue,08037557210659
859,Cristie,Lottrington,15/09/2002,446,A,PLUS,32 Schiller Park,25503954215304
860,Harriette,Gosforth,26/01/2007,449,ZERO,PLUS,681 Meadow Valley Street,66687612684392
861,Doralin,Draco,07/03/2003,530,AB,MINUS,3938 Golf Trail,52211440187932
862,Wat,Polly,28/12/2015,160,B,PLUS,0568 Talisman Park,10291187963483
863,Dru,Cross,17/09/2018,658,A,MINUS,23647 Drewry Lane,04552809526200
864,Derick,Muckersie,08/04/2005,498,A,PLUS,63 Stang Alley,34304828650532
865,Hortensia,Hartin,17/06/2013,839,A,PLUS,58233 Canary Parkway,15505446849197
866,Leonelle,Colgan,06/01/2006,795,B,PLUS,4 Corry Court,36888773160458
867,Mead,Annice,12/02/2010,556,B,PLUS,50752 Darwin Avenue,74669241105227
868,Stu,Heart,29/12/2014,828,A,MINUS,40 Laurel Center,57083664477371
869,Jesse,Polin,23/06/2010,371,ZERO,PLUS,745 Holmberg Point,25304394499590
870,Chucho,Chislett,02/02/2011,922,AB,PLUS,09 Spenser Trail,01815096893441
871,Powell,Cridlan,17/12/2018,630,AB,PLUS,0925 Nancy Lane,20637665931847
872,Johanna,Knowlden,26/05/2007,894,ZERO,MINUS,7 Toban Circle,52793283128777
873,Nollie,MacCrann,29/10/2007,340,ZERO,PLUS,51 Di Loreto Alley,63410243672763
874,Ritchie,Tapp,02/12/2015,580,A,PLUS,7 Portage Pass,09438776817363
875,Abbi,Inett,05/08/2004,236,ZERO,PLUS,960 Namekagon Lane,37820857575277
876,Dee dee,Fender,14/10/2004,595,AB,MINUS,80638 Melody Hill,00961835153887
877,Glyn,Hake,01/04/2017,55,B,PLUS,94 Golf View Center,82878473770554
878,Fredric,Worts,29/11/2000,923,B,MINUS,91015 Delladonna Center,47951131108478
879,Marlane,Tantum,27/08/2007,73,B,PLUS,05 Schiller Lane,65170283622857
880,Terri-jo,Tomenson,15/03/2005,203,B,PLUS,21160 Donald Road,87567631857852
881,Arron,Linner,29/06/2017,128,AB,PLUS,36 Di Loreto Hill,62428785097721
882,Cloe,Farnall,17/06/2000,726,A,PLUS,9101 Dayton Road,00318408403281
883,Lotty,Redfern,03/04/2009,114,AB,MINUS,5 Blue Bill Park Way,35768452247074
884,Codee,L'Archer,13/11/2015,696,ZERO,PLUS,2527 Longview Alley,23607179225434
885,Hersch,Tomaskov,26/06/2004,724,ZERO,PLUS,03987 Tennessee Court,55658634013570
886,Alard,Vlahos,03/06/2014,278,AB,PLUS,6375 Nevada Parkway,33033641764223
887,Idelle,Ross,20/12/2004,668,AB,PLUS,4620 Hooker Place,71483827318953
888,Ellen,Dalling,28/08/2013,853,AB,MINUS,348 Arkansas Point,22971973541385
889,Meta,Sherborne,29/05/2009,73,A,PLUS,514 Schmedeman Parkway,19906045093900
890,Wildon,Howell,07/10/2015,626,B,MINUS,1436 Division Avenue,78031815524704
891,Florenza,Glasson,22/04/2018,295,B,MINUS,31 Dovetail Place,95502053404110
892,Alvira,Pendlington,21/03/2008,211,ZERO,PLUS,35679 Scofield Avenue,52809108385282
893,Bram,Rew,20/02/2019,240,ZERO,PLUS,51 Farwell Trail,40940048965285
894,Delbert,Farley,20/06/2011,470,B,PLUS,86 Dakota Terrace,53389848319125
895,Marlene,Syrad,18/11/2005,936,A,MINUS,026 Dorton Terrace,97040034405777
896,Knox,La Rosa,26/03/2018,743,AB,PLUS,3143 Ridgeview Road,70636331429842
897,Renado,Buckle,30/06/2014,929,ZERO,PLUS,452 Graceland Pass,51173021610629
898,Kaycee,Farnie,30/09/2012,429,A,MINUS,24140 Melody Center,85848442387614
899,Halli,Tucker,03/12/2018,65,AB,MINUS,9035 Hoffman Drive,15825117131714
900,Rogerio,Blaxall,18/03/2015,266,A,PLUS,952 Fairfield Crossing,03204927922786
901,Robert,Hallgate,12/06/2018,387,ZERO,MINUS,2297 Twin Pines Drive,77008443756632
902,Anne-corinne,Cleeton,08/05/2012,982,AB,PLUS,78181 Rigney Drive,31255810714756
903,Chuck,Ramsby,12/03/2018,397,AB,PLUS,3 Elgar Park,00945248022480
904,Kristofor,Lehrian,02/12/2000,962,ZERO,PLUS,24 Sachs Lane,36105795071840
905,Ines,McQuarrie,15/07/2007,619,AB,MINUS,18 2nd Trail,13803623541615
906,Catherine,Chicchelli,19/06/2013,799,B,PLUS,709 La Follette Terrace,63574315560421
907,Devon,Dahler,11/12/2002,712,A,MINUS,0718 Independence Center,52345490730795
908,Tommy,Bellison,08/11/2005,846,ZERO,PLUS,689 Saint Paul Point,71292782014359
